number,state,value,latent_dim,hidden1,hidden2,recon_mse,silhouette,calinski,log_calinski,davies,n_clusters_found,noise_ratio,largest_cluster_size,smallest_cluster_size,largest_share,size_ratio,penalty_small_k,penalty_imbalance,penalty_tiny_cluster,objective_value,batch_size,epochs,lr,algo,n_clusters,agglo_linkage,agglo_metric,birch_threshold,birch_branching_factor,dbscan_eps,dbscan_min_samples,dbscan_metric,gmm_covariance_type,gmm_reg_covar,spectral_affinity,spectral_gamma,spectral_n_neighbors
734,TrialState.COMPLETE,-11.052205328867359,15,128,64,0.019185028970241547,0.4868439733982086,636.2546997070312,6.45716941821064,0.5846726677469565,7.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.052205328867359,128.0,44.0,0.00023571909777602972,kmeans,7.0,,,,,,,,,,,,
879,TrialState.COMPLETE,-11.072970782405044,13,64,64,0.02293235808610916,0.4755546450614929,623.1582641601562,6.436403964672955,0.5900647343881144,7.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.072970782405044,128.0,59.0,0.0001764997541229995,gmm,7.0,,,,,,,,spherical,8.970347564270413e-05,,,
941,TrialState.COMPLETE,-11.073845878390038,14,64,64,0.021413519978523254,0.46767860651016235,622.6123046875,6.4355288686879595,0.6035136471356349,7.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.073845878390038,64.0,48.0,0.00015641928899319592,gmm,7.0,,,,,,,,diag,2.49214269455583e-06,,,
906,TrialState.COMPLETE,-11.120541233566291,14,128,64,0.018105436116456985,0.4553489089012146,594.1619262695312,6.388833513511708,0.6321024439053813,7.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.120541233566291,32.0,51.0,0.00012819532584693304,gmm,7.0,,,,,,,,spherical,0.004627105918322124,,,
988,TrialState.COMPLETE,-11.148564554255827,15,64,64,0.0407358855009079,0.455742210149765,526.4228515625,6.268002601692129,0.6622536334205734,7.0,0.0,43.0,6.0,0.26875,7.166666666666667,0.0,0.8708283577973978,0.0,-11.148564554255827,128.0,52.0,0.0001489484277338498,gmm,7.0,,,,,,,,tied,0.00045391129813389955,,,
830,TrialState.COMPLETE,-11.287441086985595,14,64,64,0.018095193430781364,0.4434351921081543,458.0348205566406,6.12912606896236,0.70935272892266,6.0,0.0,43.0,6.0,0.26875,7.166666666666667,0.0,0.8708283577973978,0.0,-11.287441086985595,64.0,59.0,0.00015943921950655802,gmm,6.0,,,,,,,,spherical,1.6185370942644245e-05,,,
677,TrialState.COMPLETE,-11.349661399994298,14,64,64,0.018101466819643974,0.5388585925102234,817.6796264648438,6.707692830845991,0.5109677281385364,7.0,0.0,37.0,5.0,0.23125,7.4,0.0,0.9028677115420144,0.0,-11.349661399994298,64.0,51.0,0.00019362093244753334,gmm,7.0,,,,,,,,spherical,0.00017969473058512955,,,
469,TrialState.COMPLETE,-11.357238956773843,14,64,64,0.03666279837489128,0.19231060147285461,266.3926696777344,5.58871825097023,0.8347159071614251,7.0,0.0,49.0,7.0,0.30625,7.0,0.0,0.8472978603872037,0.0,-11.357238956773843,128.0,52.0,0.00013519563443872007,gmm,7.0,,,,,,,,tied,5.2477394000965545e-06,,,
451,TrialState.COMPLETE,-11.37329653942211,15,256,64,0.018896322697401047,0.43116551637649536,461.2372131347656,6.136078207655889,0.6955411831688957,7.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.37329653942211,64.0,43.0,0.0001663457669593757,gmm,7.0,,,,,,,,spherical,0.0020909473664707024,,,
337,TrialState.COMPLETE,-11.392097423174878,13,64,64,0.023225385695695877,0.4520590901374817,452.6279296875,6.11727732390312,0.6488302307544681,6.0,0.0,36.0,5.0,0.225,7.2,0.0,0.8754687373538999,0.0,-11.392097423174878,128.0,48.0,0.00022073094252060476,gmm,6.0,,,,,,,,spherical,1.6300402980791998e-06,,,
662,TrialState.COMPLETE,-11.392305013424924,4,128,64,0.020036179572343826,0.5469464063644409,783.5020751953125,6.665049217415366,0.4742721852891037,7.0,0.0,37.0,5.0,0.23125,7.4,0.0,0.9028677115420144,0.0,-11.392305013424924,128.0,56.0,0.00012075543429880453,gmm,7.0,,,,,,,,spherical,3.903992389918389e-06,,,
436,TrialState.COMPLETE,-11.404737892699007,15,64,64,0.026875898241996765,0.5382593870162964,773.808837890625,6.652616338141281,0.49876117791588986,7.0,0.0,37.0,5.0,0.23125,7.4,0.0,0.9028677115420144,0.0,-11.404737892699007,64.0,48.0,0.0001382709293087349,gmm,7.0,,,,,,,,tied,0.007288561054477263,,,
765,TrialState.COMPLETE,-11.410205899007911,14,64,64,0.01971462555229664,0.5383095145225525,769.583740234375,6.647148331832378,0.4914199732735245,7.0,0.0,37.0,5.0,0.23125,7.4,0.0,0.9028677115420144,0.0,-11.410205899007911,128.0,40.0,0.00035198850976525206,gmm,7.0,,,,,,,,spherical,2.0856675848227323e-05,,,
